id_cliente,sexo,uf,renda,cidade,nome,data_nascimento
4125,M,DF,11000.0,Brasília,Cliente_04125,1983-01-29 02:02:31
4126,F,RJ,16492.0,Niterói,Cliente_04126,1994-09-03 19:09:28
4127,M,DF,23845.0,Brasília,Cliente_04127,1957-03-09 09:43:41
4128,F,SC,21828.0,Joinville,Cliente_04128,1960-06-04 23:06:38
4129,M,BA,11633.0,Vitória da Conquista,Cliente_04129,1978-01-15 14:55:14
4130,F,PE,7905.0,Recife,Cliente_04130,2004-03-24 00:46:19
4131,F,GO,18374.0,Anápolis,Cliente_04131,1992-09-27 14:20:07
4132,F,SC,18938.0,Blumenau,Cliente_04132,1983-08-08 23:59:36
4133,M,BA,18585.0,Feira de Santana,Cliente_04133,1982-12-24 23:16:27
4134,M,PR,4434.0,Maringá,Cliente_04134,2004-02-01 18:04:57
4135,F,DF,23271.0,Brasília,Cliente_04135,1970-10-10 09:44:38
4136,F,SC,15847.0,Florianópolis,Cliente_04136,1960-10-11 05:00:41
4137,M,DF,15002.0,Brasília,Cliente_04137,1982-01-26 23:00:16
4138,M,GO,15211.0,Rio Verde,Cliente_04138,1980-08-20 19:19:42
4139,F,BA,15348.0,Vitória da Conquista,Cliente_04139,1966-07-24 01:52:53
4140,M,DF,23921.0,Brasília,Cliente_04140,1977-09-11 12:25:36
4141,M,RJ,15926.0,Rio de Janeiro,Cliente_04141,1958-09-08 20:48:44
4142,M,RS,6195.0,Porto Alegre,Cliente_04142,1976-04-12 04:57:55
4143,M,SP,17703.0,Santos,Cliente_04143,1999-06-24 00:39:18
4144,F,GO,17360.0,Anápolis,Cliente_04144,1961-08-21 20:29:53
4145,M,SP,15597.0,São Paulo,Cliente_04145,1989-11-11 05:40:18
4146,M,MG,16136.0,Juiz de Fora,Cliente_04146,1997-10-05 13:12:47
4147,F,RS,10343.0,Porto Alegre,Cliente_04147,1997-01-11 17:28:21
4148,F,GO,18300.0,Goiânia,Cliente_04148,1990-03-09 06:11:04
4149,M,SC,17073.0,Joinville,Cliente_04149,2004-11-08 22:49:07
4150,M,RJ,7066.0,Rio de Janeiro,Cliente_04150,1962-11-07 22:42:06
4151,M,SC,23057.0,Blumenau,Cliente_04151,1969-11-13 03:27:49
4152,M,PR,7499.0,Maringá,Cliente_04152,1956-03-17 01:35:39
4153,F,MG,5366.0,Belo Horizonte,Cliente_04153,1962-01-16 16:05:58
4154,F,RJ,10437.0,Rio de Janeiro,Cliente_04154,1963-07-10 21:10:11
4155,F,DF,3502.0,Brasília,Cliente_04155,1981-07-31 13:12:34
4156,M,DF,18123.0,Brasília,Cliente_04156,1968-08-07 07:37:08
4157,M,PE,19828.0,Caruaru,Cliente_04157,1969-02-03 09:46:51
4158,M,DF,24445.0,Brasília,Cliente_04158,2005-01-28 07:51:47
4159,M,BA,10547.0,Feira de Santana,Cliente_04159,1955-05-22 08:22:46
4160,F,MG,17425.0,Uberlândia,Cliente_04160,1991-12-12 10:03:01
4161,F,BA,23751.0,Vitória da Conquista,Cliente_04161,1980-05-29 01:21:35
4162,M,RS,21078.0,Caxias do Sul,Cliente_04162,1980-02-17 06:57:25
4163,F,PE,14207.0,Petrolina,Cliente_04163,1998-03-23 19:35:27
4164,M,PE,24243.0,Caruaru,Cliente_04164,1963-08-19 16:35:13
4165,M,DF,22688.0,Brasília,Cliente_04165,1967-07-06 11:51:41
4166,F,RJ,12290.0,Campos,Cliente_04166,1977-10-07 18:28:06
4167,M,RS,16801.0,Porto Alegre,Cliente_04167,1973-08-26 00:04:31
4168,M,PR,17096.0,Maringá,Cliente_04168,2003-08-17 07:37:59
4169,F,MG,2853.0,Belo Horizonte,Cliente_04169,2003-07-31 19:45:10
4170,M,MG,11727.0,Juiz de Fora,Cliente_04170,1966-10-16 13:44:35
4171,M,GO,20764.0,Rio Verde,Cliente_04171,1962-02-13 21:57:07
4172,F,SC,17328.0,Florianópolis,Cliente_04172,1992-12-10 06:08:59
4173,M,DF,18563.0,Brasília,Cliente_04173,1997-01-09 14:43:57
4174,F,GO,10178.0,Rio Verde,Cliente_04174,1964-09-09 05:16:24
4175,M,PR,21504.0,Maringá,Cliente_04175,1998-12-29 04:05:24
4176,F,PE,14410.0,Caruaru,Cliente_04176,1961-11-21 00:29:56
4177,F,SP,22198.0,São Paulo,Cliente_04177,2003-11-17 19:36:30
4178,F,PR,8364.0,Curitiba,Cliente_04178,1979-02-08 17:06:04
4179,M,PR,16216.0,Londrina,Cliente_04179,1975-03-05 16:33:45
4180,F,RJ,19368.0,Niterói,Cliente_04180,1984-12-26 06:13:27
4181,F,RJ,16650.0,Rio de Janeiro,Cliente_04181,1965-01-25 18:51:05
4182,F,RJ,18574.0,Rio de Janeiro,Cliente_04182,1997-03-18 08:48:09
4183,F,RJ,7625.0,Rio de Janeiro,Cliente_04183,2004-11-18 12:39:24
4184,F,SC,10704.0,Joinville,Cliente_04184,2000-01-23 01:44:01
4185,M,DF,24552.0,Brasília,Cliente_04185,1962-11-25 14:15:09
4186,M,MG,3847.0,Uberlândia,Cliente_04186,1962-05-28 09:03:54
4187,M,DF,16243.0,Brasília,Cliente_04187,1983-11-05 19:10:44
4188,M,DF,5208.0,Brasília,Cliente_04188,1968-11-28 07:03:39
4189,M,MG,24260.0,Juiz de Fora,Cliente_04189,1963-07-28 03:36:51
4190,M,RJ,11614.0,Niterói,Cliente_04190,1959-05-16 06:51:43
4191,M,DF,2137.0,Brasília,Cliente_04191,1967-11-20 05:35:24
4192,F,SC,7366.0,Blumenau,Cliente_04192,1959-06-21 07:41:01
4193,M,RJ,24677.0,Campos,Cliente_04193,1978-01-12 19:20:15
4194,F,SC,4508.0,Joinville,Cliente_04194,1985-02-27 13:20:04
4195,F,GO,17751.0,Anápolis,Cliente_04195,2004-12-15 14:04:41
4196,M,DF,7100.0,Brasília,Cliente_04196,1981-04-14 09:46:23
4197,F,BA,13149.0,Feira de Santana,Cliente_04197,2006-10-29 01:10:50
4198,F,SC,12866.0,Joinville,Cliente_04198,1975-09-18 19:50:20
4199,F,GO,13380.0,Goiânia,Cliente_04199,1995-11-25 12:25:39
4200,F,RS,19283.0,Caxias do Sul,Cliente_04200,1961-05-04 07:13:32
4201,M,RS,19389.0,Pelotas,Cliente_04201,1997-11-09 05:50:21
4202,M,GO,23726.0,Rio Verde,Cliente_04202,2000-08-25 02:48:03
4203,M,PE,9941.0,Recife,Cliente_04203,1957-12-06 03:39:52
4204,M,PE,6820.0,Recife,Cliente_04204,1997-05-22 19:45:51
4205,M,RJ,10227.0,Niterói,Cliente_04205,1970-11-04 21:54:30
4206,M,PE,13224.0,Recife,Cliente_04206,1985-05-07 06:20:50
4207,M,RS,7943.0,Caxias do Sul,Cliente_04207,1970-12-18 11:46:39
4208,M,PE,21433.0,Caruaru,Cliente_04208,2007-08-03 08:29:57
4209,M,BA,14894.0,Salvador,Cliente_04209,1998-03-10 02:54:04
4210,M,RS,8452.0,Porto Alegre,Cliente_04210,1986-10-31 14:56:48
4211,F,SC,10149.0,Blumenau,Cliente_04211,1984-06-01 03:18:38
4212,M,PR,20622.0,Curitiba,Cliente_04212,1971-09-12 00:54:17
4213,F,PE,,Recife,Cliente_04213,1997-06-14 01:39:00
4214,F,PE,22019.0,Recife,Cliente_04214,1979-01-10 07:25:48
4215,F,DF,9483.0,Brasília,Cliente_04215,1991-12-30 11:40:23
4216,F,MG,13388.0,Juiz de Fora,Cliente_04216,1996-04-04 11:10:50
4217,M,BA,21295.0,Feira de Santana,Cliente_04217,1992-03-06 04:27:27
4218,F,RS,7135.0,Pelotas,Cliente_04218,1956-04-22 01:14:10
4219,M,RS,5569.0,Porto Alegre,Cliente_04219,1998-08-14 02:26:35
4220,M,SP,7751.0,São Paulo,Cliente_04220,1983-11-17 22:06:51
4221,F,MG,13079.0,Belo Horizonte,Cliente_04221,1970-03-11 02:47:31
4222,M,PE,21069.0,Caruaru,Cliente_04222,2000-04-05 07:36:38
4223,F,GO,21122.0,Rio Verde,Cliente_04223,2005-09-23 13:54:54
4224,F,DF,7237.0,Brasília,Cliente_04224,1960-07-11 11:54:55
4225,M,SC,10939.0,Blumenau,Cliente_04225,1973-07-25 18:25:25
4226,M,DF,4073.0,Brasília,Cliente_04226,1986-08-19 14:29:18
4227,F,PE,24737.0,Caruaru,Cliente_04227,1986-08-13 02:17:17
4228,M,SP,1625.0,Santos,Cliente_04228,2007-12-14 19:41:42
4229,M,PR,10921.0,Londrina,Cliente_04229,1975-05-26 12:12:28
4230,M,RS,12903.0,Caxias do Sul,Cliente_04230,1998-04-11 14:09:44
4231,F,SC,2806.0,Blumenau,Cliente_04231,1965-03-09 23:28:49
4232,F,MG,3601.0,Juiz de Fora,Cliente_04232,1967-12-20 18:34:42
4233,M,PE,16181.0,Caruaru,Cliente_04233,1972-06-20 17:43:49
4234,M,BA,1635.0,Vitória da Conquista,Cliente_04234,1975-01-10 12:03:42
4235,M,GO,8811.0,Anápolis,Cliente_04235,1970-03-06 16:19:48
4236,M,DF,19343.0,Brasília,Cliente_04236,1974-08-22 10:22:47
4237,M,SP,22115.0,Santos,Cliente_04237,2004-02-04 17:33:53
4238,F,PR,2312.0,Maringá,Cliente_04238,1996-11-02 03:22:39
4239,M,RJ,11630.0,Campos,Cliente_04239,2000-06-29 17:59:49
4240,F,GO,18754.0,Rio Verde,Cliente_04240,2001-01-25 18:54:48
4241,M,PE,16727.0,Petrolina,Cliente_04241,1958-01-18 11:10:44
4242,F,PR,15260.0,Curitiba,Cliente_04242,1982-06-25 09:25:36
4243,M,GO,10326.0,Goiânia,Cliente_04243,1999-11-29 04:15:56
4244,F,GO,15439.0,Rio Verde,Cliente_04244,1974-06-15 10:30:15
4245,M,RS,2168.0,Pelotas,Cliente_04245,2000-01-02 12:02:27
4246,F,GO,19177.0,Rio Verde,Cliente_04246,1976-07-12 15:18:47
4247,F,BA,9960.0,Feira de Santana,Cliente_04247,1988-11-15 01:40:46
4248,F,PR,10173.0,Curitiba,Cliente_04248,1978-10-08 08:16:51
4249,F,PE,4890.0,Caruaru,Cliente_04249,1974-10-23 21:31:22
4250,F,PE,10953.0,Recife,Cliente_04250,1965-07-30 02:34:47
4251,F,BA,17404.0,Salvador,Cliente_04251,1966-11-23 15:53:28
4252,M,MG,16896.0,Juiz de Fora,Cliente_04252,1982-03-02 10:55:48
4253,F,PR,23433.0,Maringá,Cliente_04253,2004-09-10 06:04:49
4254,M,GO,22771.0,Anápolis,Cliente_04254,1993-12-20 15:25:44
4255,M,SP,5834.0,Campinas,Cliente_04255,1996-11-04 00:35:06
4256,M,SC,23568.0,Blumenau,Cliente_04256,1982-05-08 20:28:51
4257,M,PR,24634.0,Maringá,Cliente_04257,1976-03-08 10:54:26
4258,M,RJ,17785.0,Rio de Janeiro,Cliente_04258,1973-09-07 01:19:29
4259,F,SP,3735.0,São Paulo,Cliente_04259,1974-03-29 19:00:18
4260,F,BA,22867.0,Vitória da Conquista,Cliente_04260,1990-04-09 04:47:43
4261,F,GO,6519.0,Goiânia,Cliente_04261,1967-10-19 22:57:23
4262,M,MG,20461.0,Uberlândia,Cliente_04262,1983-07-04 14:35:52
4263,F,RJ,2175.0,Rio de Janeiro,Cliente_04263,2001-12-16 12:22:29
4264,F,MG,20323.0,Juiz de Fora,Cliente_04264,1967-09-14 11:23:37
4265,F,MG,11373.0,Belo Horizonte,Cliente_04265,2003-04-21 17:11:10
4266,F,DF,7087.0,Brasília,Cliente_04266,2002-11-17 01:36:04
4267,F,RS,7445.0,Pelotas,Cliente_04267,1973-06-23 09:14:16
4268,M,RJ,6267.0,Rio de Janeiro,Cliente_04268,1987-11-07 02:43:03
4269,F,SC,8504.0,Joinville,Cliente_04269,1963-12-11 13:06:45
4270,M,RS,9228.0,Caxias do Sul,Cliente_04270,1990-09-02 20:18:42
4271,M,RJ,8109.0,Campos,Cliente_04271,1965-01-20 01:24:46
4272,M,MG,22818.0,Juiz de Fora,Cliente_04272,1959-05-01 03:40:09
4273,M,RS,21532.0,Pelotas,Cliente_04273,1960-10-31 18:07:17
4274,M,RJ,8631.0,Rio de Janeiro,Cliente_04274,1960-11-03 09:11:59
4275,F,SC,19196.0,Florianópolis,Cliente_04275,1996-08-21 09:07:11
4276,F,SP,5599.0,São Paulo,Cliente_04276,1994-10-29 23:57:02
4277,F,PR,19538.0,Londrina,Cliente_04277,1992-07-31 03:18:34
4278,M,GO,17359.0,Rio Verde,Cliente_04278,1972-08-15 01:30:37
4279,F,RJ,17082.0,Rio de Janeiro,Cliente_04279,2004-07-01 21:42:06
4280,F,SC,23902.0,Joinville,Cliente_04280,1987-02-26 13:39:03
4281,M,PR,19169.0,Maringá,Cliente_04281,1958-09-07 15:00:11
4282,M,RS,24930.0,Caxias do Sul,Cliente_04282,1965-05-29 12:00:05
4283,M,RJ,13139.0,Campos,Cliente_04283,1970-11-10 14:51:25
4284,M,RJ,6680.0,Rio de Janeiro,Cliente_04284,1976-10-07 15:01:30
4285,F,BA,19263.0,Feira de Santana,Cliente_04285,1986-06-03 11:21:29
4286,M,RJ,17692.0,Niterói,Cliente_04286,2000-11-12 12:05:07
4287,M,GO,18529.0,Anápolis,Cliente_04287,2005-04-01 05:26:33
4288,F,BA,6912.0,Vitória da Conquista,Cliente_04288,2000-07-07 23:23:55
4289,F,PR,6152.0,Maringá,Cliente_04289,1995-06-01 05:51:02
4290,M,RS,8334.0,Caxias do Sul,Cliente_04290,2007-12-10 05:15:18
4291,F,RS,5951.0,Pelotas,Cliente_04291,1959-04-02 14:29:46
4292,M,PE,23987.0,Caruaru,Cliente_04292,1996-10-08 17:39:06
4293,M,PE,8584.0,Recife,Cliente_04293,2007-08-15 21:42:29
4294,F,PR,14362.0,Londrina,Cliente_04294,1965-11-29 20:00:18
4295,F,DF,22008.0,Brasília,Cliente_04295,1996-02-09 03:04:39
4296,M,SC,16192.0,Joinville,Cliente_04296,1968-09-12 22:38:38
4297,M,DF,18248.0,Brasília,Cliente_04297,1965-06-22 10:45:17
4298,M,SC,4155.0,Blumenau,Cliente_04298,1973-07-21 01:07:47
4299,F,BA,8933.0,Vitória da Conquista,Cliente_04299,1982-07-28 15:46:20
4300,M,PR,2814.0,Maringá,Cliente_04300,1990-07-03 10:54:24
4301,M,SC,16402.0,Florianópolis,Cliente_04301,1985-07-13 04:51:43
4302,M,PE,6772.0,Recife,Cliente_04302,1983-01-21 11:48:43
4303,M,PE,1718.0,Recife,Cliente_04303,1969-03-08 19:09:27
4304,M,MG,6203.0,Juiz de Fora,Cliente_04304,1957-07-08 09:21:54
4305,F,SC,17494.0,Joinville,Cliente_04305,1971-04-05 03:08:57
4306,M,PR,23015.0,Londrina,Cliente_04306,2007-02-04 16:21:52
4307,M,SP,3039.0,Campinas,Cliente_04307,1969-07-10 18:13:40
4308,M,BA,21317.0,Vitória da Conquista,Cliente_04308,1973-04-08 18:35:44
4309,M,RJ,14645.0,Campos,Cliente_04309,1976-01-02 14:08:52
4310,F,RJ,19486.0,Rio de Janeiro,Cliente_04310,2000-11-11 18:53:42
4311,F,SC,20588.0,Blumenau,Cliente_04311,1976-06-19 05:42:44
4312,F,DF,6564.0,Brasília,Cliente_04312,1988-12-28 07:27:20
4313,M,BA,15288.0,Feira de Santana,Cliente_04313,1988-08-10 09:20:19
4314,M,RS,21532.0,Porto Alegre,Cliente_04314,2007-01-14 06:43:56
4315,F,GO,18989.0,Goiânia,Cliente_04315,1999-09-22 23:05:44
4316,F,RJ,23620.0,Campos,Cliente_04316,1999-09-16 03:45:19
4317,F,PE,23696.0,Recife,Cliente_04317,1973-01-17 17:56:43
4318,M,BA,13103.0,Salvador,Cliente_04318,1965-12-28 21:48:23
4319,M,DF,3988.0,Brasília,Cliente_04319,1999-05-27 21:58:05
4320,F,PR,20302.0,Maringá,Cliente_04320,1971-12-25 13:05:00
4321,F,DF,17911.0,Brasília,Cliente_04321,1976-06-25 21:15:28
4322,F,BA,9707.0,Salvador,Cliente_04322,2005-02-09 03:08:44
4323,M,RS,14270.0,Caxias do Sul,Cliente_04323,1995-09-27 06:41:39
4324,M,RJ,9477.0,Campos,Cliente_04324,2001-02-13 00:46:30
4325,M,PE,,Caruaru,Cliente_04325,1980-10-15 04:07:12
4326,F,SP,6049.0,Campinas,Cliente_04326,2005-09-26 03:09:47
4327,F,PR,21837.0,Londrina,Cliente_04327,1965-06-22 23:49:43
4328,M,PE,22145.0,Caruaru,Cliente_04328,1988-05-17 15:22:55
4329,F,RS,16529.0,Porto Alegre,Cliente_04329,1966-09-14 19:57:01
4330,M,GO,6473.0,Goiânia,Cliente_04330,1993-08-29 06:28:10
4331,F,RS,9936.0,Pelotas,Cliente_04331,2001-04-17 08:37:53
4332,F,RS,11586.0,Pelotas,Cliente_04332,1972-10-05 15:55:03
4333,F,RJ,19240.0,Niterói,Cliente_04333,1959-03-10 04:26:22
4334,F,BA,21351.0,Feira de Santana,Cliente_04334,1962-12-25 19:51:38
4335,M,BA,8464.0,Vitória da Conquista,Cliente_04335,1991-01-18 02:46:04
4336,F,PE,16342.0,Petrolina,Cliente_04336,2006-02-16 07:29:39
4337,M,GO,24951.0,Rio Verde,Cliente_04337,1965-09-10 19:33:11
4338,M,GO,3245.0,Rio Verde,Cliente_04338,1990-06-18 04:05:20
4339,M,DF,14197.0,Brasília,Cliente_04339,1967-04-03 05:10:06
4340,F,SP,5379.0,Campinas,Cliente_04340,2005-05-27 09:45:47
4341,M,RS,21661.0,Pelotas,Cliente_04341,1961-11-04 15:21:56
4342,M,SP,19999.0,São Paulo,Cliente_04342,1962-05-22 10:39:04
4343,M,MG,24141.0,Uberlândia,Cliente_04343,1969-12-19 23:20:06
4344,F,SC,3767.0,Florianópolis,Cliente_04344,1985-07-06 02:50:42
4345,F,RS,20151.0,Pelotas,Cliente_04345,1981-08-17 09:31:59
4346,M,SP,11188.0,São Paulo,Cliente_04346,1970-11-19 01:20:03
4347,F,RJ,16565.0,Campos,Cliente_04347,1956-12-16 23:00:06
4348,M,SC,12488.0,Florianópolis,Cliente_04348,1993-11-18 07:59:41
4349,M,GO,24970.0,Anápolis,Cliente_04349,1984-11-22 06:19:56
4350,F,RS,5981.0,Porto Alegre,Cliente_04350,1981-04-01 22:29:16
4351,M,RS,2429.0,Caxias do Sul,Cliente_04351,1999-05-10 09:23:31
4352,F,GO,9273.0,Goiânia,Cliente_04352,1999-08-26 00:22:42
4353,F,DF,4824.0,Brasília,Cliente_04353,1971-08-13 14:43:38
4354,M,RJ,6087.0,Rio de Janeiro,Cliente_04354,1971-08-19 12:35:21
4355,F,RS,1856.0,Caxias do Sul,Cliente_04355,1959-08-24 04:10:35
4356,F,SP,17287.0,Campinas,Cliente_04356,2007-02-03 19:04:56
4357,M,RS,22194.0,Pelotas,Cliente_04357,1958-07-22 08:10:58
4358,M,SC,21948.0,Joinville,Cliente_04358,1968-10-05 19:18:38
4359,F,RS,6999.0,Caxias do Sul,Cliente_04359,2005-01-02 09:50:30
4360,F,SP,5341.0,Santos,Cliente_04360,2002-08-05 07:35:10
4361,M,PR,13622.0,Londrina,Cliente_04361,1995-08-23 12:24:55
4362,F,SC,23217.0,Joinville,Cliente_04362,1955-07-07 16:16:16
4363,F,PE,14909.0,Recife,Cliente_04363,1975-09-13 15:41:47
4364,F,PE,24555.0,Petrolina,Cliente_04364,1997-01-15 09:11:43
4365,F,SC,8559.0,Blumenau,Cliente_04365,2004-08-22 03:51:45
4366,F,RJ,2165.0,Rio de Janeiro,Cliente_04366,1998-01-08 20:03:15
4367,F,PR,24737.0,Maringá,Cliente_04367,1979-10-29 01:26:08
4368,F,SC,11720.0,Florianópolis,Cliente_04368,1982-06-14 10:33:20
4369,M,SP,12274.0,Campinas,Cliente_04369,1986-04-14 01:36:30
4370,M,MG,2053.0,Juiz de Fora,Cliente_04370,1965-11-01 03:36:33
4371,M,BA,15360.0,Feira de Santana,Cliente_04371,1975-08-19 09:51:49
4372,M,RS,8545.0,Pelotas,Cliente_04372,1966-04-30 22:04:49
4373,M,DF,10880.0,Brasília,Cliente_04373,1962-10-19 06:54:52
4374,F,PR,1649.0,Londrina,Cliente_04374,1984-08-27 12:33:18
4375,F,SP,17873.0,Santos,Cliente_04375,1958-01-19 22:41:00
4376,F,DF,14843.0,Brasília,Cliente_04376,1990-11-02 12:41:31
4377,F,PE,4353.0,Petrolina,Cliente_04377,2002-12-24 06:50:35
4378,M,SC,11628.0,Joinville,Cliente_04378,1996-03-08 06:42:55
4379,F,PR,14080.0,Curitiba,Cliente_04379,1981-02-25 20:03:54
4380,F,GO,16754.0,Rio Verde,Cliente_04380,1999-12-21 03:56:17
4381,M,RS,4236.0,Porto Alegre,Cliente_04381,1955-02-10 14:45:59
4382,F,BA,2456.0,Salvador,Cliente_04382,1977-10-30 01:37:35
4383,F,PE,12940.0,Recife,Cliente_04383,1957-04-02 04:11:00
4384,M,SC,6680.0,Florianópolis,Cliente_04384,1977-07-08 23:15:41
4385,F,RS,10107.0,Porto Alegre,Cliente_04385,1959-12-11 05:10:22
4386,F,PE,13146.0,Recife,Cliente_04386,1996-09-20 21:54:31
4387,F,GO,20529.0,Rio Verde,Cliente_04387,1968-07-16 10:57:47
4388,F,DF,21658.0,Brasília,Cliente_04388,1978-09-18 04:35:25
4389,F,BA,15842.0,Salvador,Cliente_04389,1965-07-01 02:21:15
4390,M,BA,6513.0,Vitória da Conquista,Cliente_04390,1960-03-20 22:07:09
4391,M,RS,1584.0,Pelotas,Cliente_04391,1963-07-04 17:58:15
4392,M,SP,3435.0,Santos,Cliente_04392,1978-12-12 09:06:41
4393,M,RS,11108.0,Caxias do Sul,Cliente_04393,1999-04-20 17:42:14
4394,M,PE,10762.0,Recife,Cliente_04394,1974-07-03 11:45:28
4395,M,SP,13104.0,Campinas,Cliente_04395,1983-03-24 08:59:55
4396,F,BA,11213.0,Salvador,Cliente_04396,1977-01-22 11:19:19
4397,M,MG,24633.0,Uberlândia,Cliente_04397,1975-12-31 17:29:12
4398,M,BA,19385.0,Vitória da Conquista,Cliente_04398,2001-08-13 19:15:08
4399,F,RS,24453.0,Caxias do Sul,Cliente_04399,1957-11-17 02:21:07
4400,F,PE,3973.0,Petrolina,Cliente_04400,1994-07-14 17:05:51
4401,M,SP,2235.0,Campinas,Cliente_04401,1990-04-04 17:21:45
4402,F,SC,4338.0,Florianópolis,Cliente_04402,1978-11-19 15:16:30
4403,M,SP,4062.0,São Paulo,Cliente_04403,1977-07-26 04:26:32
4404,F,GO,14940.0,Anápolis,Cliente_04404,2004-11-22 01:58:32
4405,M,RJ,5406.0,Niterói,Cliente_04405,1997-08-18 02:21:55
4406,F,RJ,2772.0,Rio de Janeiro,Cliente_04406,1983-11-27 10:41:26
4407,F,PR,6336.0,Londrina,Cliente_04407,1964-03-24 23:54:45
4408,M,DF,3362.0,Brasília,Cliente_04408,1972-02-15 10:05:15
4409,M,PR,5726.0,Londrina,Cliente_04409,1980-05-07 03:45:15
4410,M,PR,14110.0,Curitiba,Cliente_04410,2006-05-22 15:50:06
4411,M,SP,10514.0,Santos,Cliente_04411,1963-03-05 04:25:22
4412,M,PE,18426.0,Recife,Cliente_04412,1960-07-27 22:50:33
4413,F,PR,7709.0,Curitiba,Cliente_04413,1962-06-22 03:33:41
4414,M,RS,20649.0,Caxias do Sul,Cliente_04414,1964-11-25 11:57:11
4415,M,SP,11770.0,São Paulo,Cliente_04415,1969-02-17 02:06:54
4416,F,PE,18768.0,Recife,Cliente_04416,1973-03-16 11:57:47
4417,F,RJ,5149.0,Niterói,Cliente_04417,1983-04-25 13:24:39
4418,M,MG,15626.0,Uberlândia,Cliente_04418,2007-04-01 06:43:10
4419,F,RS,24774.0,Pelotas,Cliente_04419,1999-10-20 07:15:31
4420,F,SC,17573.0,Florianópolis,Cliente_04420,2005-08-07 02:03:31
4421,M,DF,21455.0,Brasília,Cliente_04421,1991-04-01 21:19:29
4422,F,SC,21817.0,Blumenau,Cliente_04422,1959-07-15 20:32:46
4423,F,PE,23740.0,Petrolina,Cliente_04423,1958-01-18 21:18:18
4424,M,GO,5166.0,Rio Verde,Cliente_04424,1980-10-11 04:46:49
4425,M,PE,14857.0,Petrolina,Cliente_04425,2000-05-24 10:44:59
4426,F,MG,16948.0,Belo Horizonte,Cliente_04426,1962-05-17 15:59:24
4427,F,RJ,11413.0,Rio de Janeiro,Cliente_04427,1962-08-01 20:49:04
4428,M,BA,10066.0,Salvador,Cliente_04428,1982-12-26 19:51:09
4429,F,PE,17105.0,Petrolina,Cliente_04429,1961-01-18 18:45:09
4430,F,RJ,2057.0,Niterói,Cliente_04430,1965-10-30 01:03:51
4431,F,SC,10972.0,Florianópolis,Cliente_04431,1979-04-12 05:17:30
4432,M,PE,13115.0,Petrolina,Cliente_04432,1973-11-29 11:40:22
4433,F,PE,7540.0,Petrolina,Cliente_04433,2000-06-05 16:59:24
4434,F,PR,15384.0,Maringá,Cliente_04434,1992-09-20 16:23:34
4435,M,SC,2628.0,Blumenau,Cliente_04435,1985-08-23 23:33:09
4436,F,DF,19244.0,Brasília,Cliente_04436,1989-10-23 08:54:02
4437,F,DF,23304.0,Brasília,Cliente_04437,1998-01-09 18:56:19
4438,M,RS,10792.0,Pelotas,Cliente_04438,2004-07-08 01:23:36
4439,M,GO,6849.0,Rio Verde,Cliente_04439,1984-11-25 10:25:46
4440,M,BA,20509.0,Salvador,Cliente_04440,1993-09-29 02:17:56
4441,M,PE,13819.0,Caruaru,Cliente_04441,1986-02-25 07:14:16
4442,F,PE,11323.0,Recife,Cliente_04442,1979-12-14 22:02:38
4443,F,RS,1557.0,Porto Alegre,Cliente_04443,2003-05-10 03:20:58
4444,M,GO,10003.0,Rio Verde,Cliente_04444,1965-08-27 22:55:23
4445,M,SC,23732.0,Florianópolis,Cliente_04445,1977-09-15 21:33:12
4446,F,PE,11693.0,Caruaru,Cliente_04446,1962-11-22 01:04:35
4447,M,RJ,20621.0,Niterói,Cliente_04447,1971-08-10 17:35:29
4448,F,SP,6993.0,Santos,Cliente_04448,1979-12-23 06:33:37
4449,M,GO,5377.0,Anápolis,Cliente_04449,1982-12-24 18:20:40
4450,F,PE,3782.0,Petrolina,Cliente_04450,1979-12-25 06:49:44
4451,M,GO,24670.0,Anápolis,Cliente_04451,1969-12-25 08:20:30
4452,M,DF,12875.0,Brasília,Cliente_04452,1960-12-07 09:15:32
4453,F,BA,23392.0,Feira de Santana,Cliente_04453,1967-10-09 06:14:09
4454,M,PE,2931.0,Recife,Cliente_04454,1971-10-30 00:24:33
4455,F,BA,14026.0,Feira de Santana,Cliente_04455,1956-04-10 22:13:45
4456,F,MG,3275.0,Juiz de Fora,Cliente_04456,1965-11-22 06:50:04
4457,F,SP,22091.0,Campinas,Cliente_04457,1994-07-29 18:16:00
4458,F,RS,12851.0,Caxias do Sul,Cliente_04458,1991-08-18 17:44:01
4459,F,BA,16139.0,Salvador,Cliente_04459,1996-10-09 02:00:13
4460,M,PE,5885.0,Petrolina,Cliente_04460,1980-04-07 08:49:03
4461,M,PR,24235.0,Maringá,Cliente_04461,1995-12-17 02:04:54
4462,F,RS,16703.0,Pelotas,Cliente_04462,1991-04-25 10:35:58
4463,M,RS,5474.0,Porto Alegre,Cliente_04463,1984-07-16 00:32:16
4464,F,SC,7405.0,Joinville,Cliente_04464,2002-07-17 22:17:44
4465,M,BA,22561.0,Vitória da Conquista,Cliente_04465,2004-04-06 13:49:00
4466,M,PR,5965.0,Londrina,Cliente_04466,2003-01-27 00:39:29
4467,M,BA,21186.0,Feira de Santana,Cliente_04467,1990-08-24 12:59:38
4468,M,SC,8445.0,Joinville,Cliente_04468,1989-12-19 21:07:43
4469,F,SP,12558.0,São Paulo,Cliente_04469,1956-06-11 07:31:58
